Segment Histogram:
64663574 64663580 5.23
64665400 64665401 5.39
64665656 64665671 5.25
64669175 64669207 5.44
64669274 64669275 5.39
64670121 64670143 7.61
64670618 64670627 5.57
64671219 64671248 7.04
64671569 64671597 5.26
64673303 64673336 6.13
64673491 64673513 6.59
64675181 64675183 6.13
64675540 64675547 6.05
64677025 64677035 6.36
64678934 64678950 7.89
64681486 64681487 5.39
64682017 64682020 5.91
64683102 64683110 6.79
64686986 64687019 6.18
64687552 64687580 5.30
64687816 64687817 5.39
64687929 64687936 5.05
64688073 64688075 5.17
64690566 64690579 6.62
64691126 64691127 5.39
64695165 64695193 5.30
64695606 64695642 7.40
64696793 64696829 5.45
64697585 64697631 6.24
64698474 64698512 7.01
64700045 64700049 5.70
64704888 64704928 5.54
64705283 64705289 5.27
64705761 64705775 5.50
64706157 64706201 5.72
64706548 64706551 6.87
64708150 64708179 5.14
64708429 64708442 7.63
64708753 64708755 5.17
64709509 64709522 5.73
64710405 64710443 6.02
64710967 64710975 6.75
64712024 64712030 5.27
64712439 64712462 5.43
64713365 64713375 7.33
64713696 64713705 6.53
64713895 64713902 7.97
64714339 64714383 6.69
64716261 64716263 5.17
64716344 64716364 5.17
64717265 64717290 6.91
64719071 64719080 5.57
64719391 64719416 9.82
64722244 64722250 6.27
64723809 64723822 6.59
64723911 64723915 5.70
64724518 64724553 8.62
64724629 64724659 7.78
64724991 64725006 5.28
64725539 64725549 5.36
64725964 64725996 7.40
64728009 64728045 5.59
64728163 64728183 5.13
64728490 64728559 9.04
64728824 64728831 5.10
64729307 64729355 5.68
64729764 64729784 5.16
64730038 64730040 5.17
64730087 64730092 5.48
64730467 64730481 6.41
64731123 64731124 5.39
64731752 64731764 5.93
64735049 64735073 8.09
64735578 64735586 6.79
64736499 64736515 6.07
64737365 64737367 5.17
64738435 64738438 5.91
64738889 64738916 8.48
64739320 64739322 5.17
64739972 64739973 5.39
64740547 64740568 6.81
64743687 64743698 6.15
64744211 64744213 5.17
64749883 64749925 7.15
64753287 64753322 8.62
64753874 64753883 6.54
64756270 64756283 5.67
64758176 64758197 5.87
64759040 64759067 8.47
64759124 64759211 7.07
64759879 64759917 5.07
64760621 64760644 9.25
64763314 64763315 6.39
64764823 64764830 7.01
64765469 64765474 5.48
64766347 64766349 5.17
64767323 64767365 5.16
64767954 64767964 6.31
64768159 64768164 5.48
64768931 64768942 6.15
64769333 64769392 6.37
64769558 64769569 5.06
64770026 64770031 5.48
64771222 64771236 6.46
64772044 64772084 5.64
64773205 64773234 9.00
64774174 64774201 8.48
64774408 64774429 6.81
64774600 64774610 7.32
64774666 64774677 6.10
64775665 64775689 6.13
64775940 64775943 5.91
64778722 64778743 7.90
64779421 64779432 5.11
64780914 64780917 5.91
64781541 64781592 6.20
64781900 64781926 5.73
64785827 64785854 6.52
64786317 64786324 5.05
64786450 64786457 6.01
64786623 64786632 6.58
64787116 64787154 5.16
64787572 64787607 5.71
64787745 64787751 5.27
64788390 64788477 13.85
64789614 64789633 5.33
64790119 64790143 5.21
64790463 64790472 6.53
64793512 64793519 5.05
64793704 64793729 7.95
64795311 64795316 5.48
64795400 64795452 6.86
64797530 64797531 5.39
64799209 64799217 5.79
64803172 64803188 5.02
64803244 64803246 7.13
64803857 64803881 5.17
64804085 64804092 6.96
64804612 64804613 5.39
64805219 64805232 5.68
64806104 64806121 5.77
64807349 64807384 6.67
64808069 64808157 7.84
64810549 64810568 5.34
64811733 64811775 5.25
64811987 64811992 6.49
64812045 64812093 6.68
64812340 64812368 10.17
64812892 64812908 5.03
64814492 64814496 5.75
64815177 64815249 6.38
64816295 64816324 5.95
64818717 64818746 5.13
64819360 64819366 6.22
64819808 64819833 5.00
64820619 64820636 5.77
64820935 64820936 5.39
64820982 64820994 5.88
64822261 64822278 5.76
64824285 64824286 5.39
64824553 64824581 6.35
64824767 64824778 6.10
64824976 64824998 6.61
64825213 64825243 7.75
64829252 64829265 5.67
64830168 64830181 8.53
64830243 64830247 5.70
64830419 64830432 6.67
64831123 64831132 6.53
64831964 64831966 5.17
64832249 64832251 5.17
64832432 64832463 6.61
64832747 64832757 5.37
64835686 64835760 7.98
64837560 64837590 5.79
64838783 64838796 6.62
64838835 64838837 5.17
64839030 64839040 6.31
64839216 64839271 8.04
64843092 64843098 5.31
64843499 64843550 6.04
64843746 64843863 7.26
64844375 64844376 5.39
64845861 64845886 5.99
64846283 64846306 8.39
64846860 64846895 6.74
64847208 64847244 5.50
64847413 64847419 5.27
64847586 64847635 5.56
64847822 64847859 6.27
64848219 64848230 5.11
64852328 64852335 6.01
64852481 64852538 6.70
64853811 64853817 5.31
64853855 64853893 6.97
64854159 64854167 5.79
64854943 64854960 7.76
64857096 64857209 8.10
64857907 64857936 5.13
64858248 64858279 5.61
64861673 64861684 9.01
64863540 64863561 6.81
64864659 64864693 5.92
64868094 64868134 6.58
64868579 64868660 11.25
64871387 64871393 5.27
64871721 64871739 5.59
64873157 64873180 7.42
64875641 64875649 6.75
64876572 64876579 6.05
64878220 64878222 5.17
64881393 64881405 5.88
64882930 64882931 5.39
64886322 64886326 5.70
64887384 64887391 7.01
64888599 64888633 7.92
64889540 64889548 5.84
64891459 64891474 6.24
64894974 64894988 6.41
64895080 64895175 8.20
64895309 64895310 5.39
64895476 64895481 6.44
64895969 64895993 5.21
64896820 64896844 7.08
64897189 64897239 6.34
64899543 64899561 5.65
64900425 64900430 5.48
64901224 64901238 6.42
64902278 64902296 8.51
64902413 64902430 5.72
64905430 64905494 8.10
64906002 64906012 5.36
64906432 64906446 6.46
64907035 64907043 5.79
64907713 64907727 7.46
64911368 64911371 5.91
64912134 64912144 7.27
64912652 64912693 6.32
64913605 64913633 6.30
64913811 64913837 5.78
64914181 64914188 6.96
64915661 64915687 6.69
64916543 64916559 5.98
64916652 64916653 5.39
64916908 64916952 7.59
64918195 64918226 5.67
64918384 64918405 5.85
64918571 64918572 9.30
64920744 64920750 5.31
64922420 64922442 5.70
64923996 64924026 5.79
64924631 64924655 5.22
64924725 64924727 5.17
64925191 64925245 6.49
64926482 64926505 5.42
64928023 64928056 8.09
64929891 64929893 5.17
64931658 64931702 5.72
64931961 64931977 6.93
64936280 64936364 12.43
64937389 64937419 5.87
64938907 64938917 6.31
64941413 64941506 8.57
64941660 64941674 7.41
64944054 64944084 6.83
64944276 64944320 5.59
64944803 64944817 5.50
64944919 64944926 5.05
64945516 64945528 5.88
64945679 64945707 6.25
64945916 64945930 6.42
64947897 64947921 5.22
64948410 64948476 6.79
64949454 64949465 6.15
64949644 64949649 6.44
64949757 64949779 6.69
64950384 64950418 6.84
64952692 64952707 7.20
64953202 64953210 6.79
64953331 64953337 5.27
64954008 64954017 10.49
64955379 64955439 7.09
64956164 64956177 6.62
64956556 64956621 5.88
64956901 64956943 5.15
64959196 64959215 5.38
64960289 64960295 5.27
64960515 64960543 5.35
64960783 64960807 6.08
64961563 64961571 6.75
64964230 64964239 6.58
64964485 64964486 5.39
64965314 64965359 6.37
64967116 64967181 7.99
64967560 64967569 5.62
64967689 64967700 7.10
64968662 64968681 5.33
64968896 64968929 7.14
64970857 64970867 7.37
64971125 64971194 10.02
64971879 64971896 5.76
64972829 64972834 6.44
64973192 64973252 6.01
64974415 64974460 5.50
64976824 64976830 6.22
64978689 64978724 8.63
64979110 64979129 5.29
64979210 64979234 8.12
64980161 64980180 5.29
64981241 64981242 6.39
64981913 64981914 5.39
64982447 64982500 6.64
64983347 64983372 5.05
64983810 64983817 7.01
64984972 64984978 5.27
64985786 64985800 7.41
64985967 64985994 6.52
64986674 64986710 8.50
64986871 64986903 6.49
64988305 64988307 5.17
64988388 64988426 7.06
64988528 64988546 7.46
64991741 64991776 5.71
64992914 64992960 8.07
64993656 64993691 6.75
64993992 64994010 5.51
64995399 64995432 5.19
64998157 64998180 8.37
65002289 65002322 5.18
65002539 65002565 5.78
65005324 65005349 5.00
65006973 65006989 5.03
65009353 65009381 9.22
65009624 65009630 5.27
65010036 65010117 13.30
65010534 65010546 7.79
65010817 65010865 5.82
65011344 65011359 6.16
65011503 65011555 6.86
65012193 65012219 9.65
65014439 65014446 6.05
65015549 65015590 6.38
65016384 65016404 5.08
65017770 65017839 5.02
65018358 65018369 5.15
65018500 65018508 6.79
65018854 65018872 5.54
65022967 65022985 5.54
65023067 65023068 5.39
65024143 65024171 7.21
65024630 65024633 5.91
65028881 65028937 6.01
65029959 65029983 8.12
65030622 65030646 5.29
65031068 65031102 7.02
65031768 65031793 5.99
65032689 65032694 5.48
65034846 65034864 8.56
65035229 65035241 5.93
65035838 65035846 5.79
65037416 65037421 5.48
65038179 65038204 5.96
65039122 65039147 10.86
65039316 65039328 5.88
65039749 65039770 7.81
65040165 65040178 6.62
65040410 65040434 7.17
65042374 65042382 5.79
65042569 65042592 5.48
65045758 65045810 8.77
65046560 65046624 7.06
65047798 65047845 9.03
65048743 65048750 5.05
65049886 65049896 6.33
65050543 65050574 7.58
65051400 65051404 5.70
65051949 65051962 5.73
65053132 65053141 5.57
65054701 65054711 5.37
65056229 65056231 6.13
65058538 65058560 6.61
65059466 65059491 5.99
65059822 65059877 6.26
65060249 65060273 5.22
65060328 65060333 5.53
65061537 65061572 6.72
65061671 65061686 6.19
65063146 65063198 6.86
65063231 65063249 5.56
65063855 65063884 8.00
65064400 65064474 6.03
65064851 65064853 5.17
65068086 65068112 5.69
65068635 65068645 5.32
65070474 65070476 5.17
65071549 65071582 5.19
65071791 65071799 6.79
65071856 65071868 5.90
65072353 65072499 6.72
65072998 65073016 5.51
65073737 65073742 5.48
65074692 65074696 5.70
65075308 65075348 5.54
65076557 65076596 5.71
65079527 65079551 5.12
65080165 65080166 5.39
65084100 65084111 5.15
65087585 65087612 5.48
65088052 65088063 7.10
65088341 65088347 6.22
65088937 65088991 11.29
65089066 65089069 5.91
65089301 65089392 8.11
65090457 65090469 5.88
65093878 65093898 5.16
65094442 65094458 5.99
65094657 65094688 5.66
65095278 65095285 6.05
65097073 65097153 9.56
65097296 65097303 5.05
65100026 65100028 5.17
65100295 65100332 6.22
65101460 65101479 6.38
65101712 65101723 5.15
65102537 65102545 7.75
65102637 65102662 6.95
65102736 65102806 7.81
65104068 65104071 5.96
65104241 65104289 7.72
65105392 65105445 5.74
65106790 65106807 5.76
65106901 65106930 6.99
65107119 65107132 5.72
65107678 65107693 6.19
65109014 65109028 5.45
65109464 65109518 5.39
65110819 65110829 7.32
65112117 65112122 7.44
65113299 65113301 5.17
65115361 65115398 7.27
65116127 65116139 5.88
65120272 65120279 5.05
65121021 65121025 5.70
65122247 65122320 13.93
65123056 65123065 5.63
65123225 65123226 5.39
65124159 65124193 5.92
65124280 65124291 5.20
65124445 65124477 7.30
65126679 65126717 6.98
65127717 65127718 5.39
65129651 65129660 5.57
65130389 65130391 6.13
65132815 65132824 5.57
65132892 65132972 6.56
65133934 65134039 12.73
65134119 65134171 6.87
65134492 65134494 5.17
65135389 65135406 5.76
65135553 65135640 7.05
65136944 65137013 6.11
65138259 65138272 5.72
65138491 65138561 8.75
65141067 65141104 6.19
65142638 65142651 5.58
65142720 65142748 5.31
65143654 65143705 5.27
65144199 65144230 5.66
65145918 65146000 7.04
65147117 65147123 5.27
65149061 65149070 7.50
65150025 65150048 5.43
65150095 65150106 6.10
65150368 65150375 6.07
65150482 65150511 5.10
65151130 65151137 6.01
65152860 65152863 6.92
65154311 65154375 6.29
65156520 65156522 5.17
65157670 65157671 5.39
65159189 65159233 6.67
65160547 65160552 6.44
65161709 65161738 6.04
65162361 65162362 5.39
65163670 65163697 5.56
65164953 65164968 6.24
65165409 65165425 5.03
65165594 65165596 5.17
65165915 65165927 5.88
65165965 65165974 5.57
65166199 65166205 6.22
65167137 65167138 5.39
65167666 65167670 5.70
65169608 65169666 5.53
65171077 65171094 5.77
65171700 65171746 8.17
65171937 65171954 6.81
65172237 65172240 6.92
65172859 65172962 6.43
65174168 65174176 5.84
65174917 65174927 5.37
65175583 65175589 6.22
65175667 65175682 5.20
65178912 65178954 5.16
65179252 65179261 5.62
65180202 65180209 5.05
65180563 65180600 11.09
65181087 65181127 6.59
65182616 65182637 11.67
65183108 65183118 5.36
65183958 65184000 5.15
65187228 65187230 5.17
65187423 65187424 5.39
65187995 65188019 5.17
65188335 65188349 5.45
65189482 65189500 6.55
65193935 65193947 6.89
65194523 65194555 5.39
65194941 65194952 5.15
65195591 65195600 5.63
65196453 65196464 5.15
65196711 65196718 5.11
65197842 65197860 5.64
65199570 65199610 5.67
65202826 65202877 8.13
65204796 65204846 5.30
65206633 65206651 6.55
65206721 65206737 6.02
65207713 65207715 5.17
65208732 65208798 6.62
65209821 65209825 7.66
65210255 65210277 5.60
65210738 65210740 5.17
65213671 65213704 6.18
65214751 65214756 6.44
65215438 65215462 5.21
65217315 65217346 6.56
65218292 65218299 5.10
65221416 65221432 5.03
65221469 65221482 5.67
65221827 65221829 6.18
65222467 65222500 6.23
65222579 65222606 5.48
65224548 65224549 5.39
65225359 65225408 5.51
65225509 65225525 5.98
65231659 65231669 5.32
65233144 65233148 6.65
65233277 65233295 5.54
65234978 65235062 6.65
65235897 65235927 7.82
65236532 65236601 10.97
65238054 65238061 5.05
65239678 65239703 5.91
65239967 65239996 9.02
65242208 65242217 5.57
65242441 65242479 5.16
65245226 65245252 6.73
65246372 65246404 8.39
65246997 65247012 5.28
65247086 65247114 6.30
65247306 65247309 6.87
65248592 65248607 5.20
65248768 65248779 7.05
65250238 65250239 5.39
65251076 65251110 5.01
65254054 65254095 5.33
65254615 65254621 5.27
65254796 65254820 6.22
65257507 65257545 7.06
65257779 65257784 5.48
65262617 65262637 5.13
65264119 65264121 5.17
65264782 65264786 6.65
65265043 65265061 5.60
65266784 65266862 8.95
65266974 65267022 5.78
65267913 65267917 5.70
65268939 65269003 6.23
65269816 65269882 5.76
65271433 65271449 6.04
65272002 65272007 5.48
65273890 65273898 9.70
65276820 65276827 6.07
65276990 65277006 5.02
65277624 65277638 8.37
65277887 65277929 7.12
65279729 65279751 7.60
65282258 65282261 5.91
65282464 65282465 5.39
65283793 65283826 6.14
65284119 65284162 5.90
65284429 65284442 10.49
65285494 65285505 6.10
65286469 65286491 9.55
65287218 65287220 5.17
65287473 65287480 7.01
65287963 65287965 5.17
65289244 65289319 7.67
65289706 65289718 6.75
65290925 65290954 6.12
65291733 65291769 5.53
65291893 65291894 5.39
65292064 65292074 5.36
65292998 65293036 5.11
65293925 65293948 6.43
65294056 65294057 5.39
65294236 65294242 5.27
65294411 65294452 5.41
65294964 65294975 6.10
65295683 65295690 5.10
65296764 65296824 9.04
65297802 65297909 7.43
65298281 65298303 6.68
65299668 65299709 7.38
65301136 65301164 5.31
65302086 65302088 5.17
65302123 65302151 5.36
65302743 65302762 5.29
65302791 65302833 5.16
65303196 65303224 6.36
65304188 65304195 5.05
65306761 65306802 8.19
65307802 65307835 5.18
65308502 65308513 5.14
65309558 65309572 5.50
65310125 65310128 5.96
65311445 65311455 6.31
65314004 65314006 5.17
65316683 65316696 9.59
65318153 65318189 7.48
65318488 65318490 7.13
65319524 65319540 7.89
65323044 65323073 7.09
65323533 65323536 5.91
65325303 65325311 5.84
65325888 65325903 5.20
65327712 65327718 5.27
65329139 65329155 7.03
65329331 65329338 6.05
65331148 65331151 5.91
65334582 65334590 8.66
65335768 65335796 9.22
65335864 65335877 6.62
65337234 65337282 7.72
65337433 65337458 7.91
65337774 65337830 5.91
65338205 65338219 5.51
65339813 65339902 7.57
65341414 65341426 5.88
65342504 65342546 5.16
65343170 65343171 5.39
65344379 65344401 7.60
65344987 65344995 5.84
65346285 65346336 5.18
65346876 65346900 5.12
65348017 65348022 5.48
65350595 65350622 5.53
65351089 65351098 6.58
65351903 65351921 5.56
65352112 65352113 6.39
65352862 65352880 7.54
65353973 65353980 5.05
65354400 65354403 5.91
65355615 65355633 5.51
65356331 65356355 7.17
65356975 65357014 6.75
65357338 65357381 5.90
65358009 65358066 6.75
65360293 65360295 5.17
65360731 65360740 6.59
65361832 65361859 5.57
65362072 65362091 7.29
65362600 65362602 6.13
65363124 65363128 5.70
65363197 65363223 10.59
65365102 65365132 5.87
65370884 65370952 9.23
65374396 65374415 5.33
65374795 65374800 6.44
65375155 65375175 5.16
65375465 65375509 10.55
65376163 65376176 8.58
65377667 65377706 6.76
65378219 65378239 5.03
65378660 65378675 6.24
65379827 65379895 6.23
65380790 65380791 5.39
65383221 65383237 6.02
65384104 65384153 9.37
65384640 65384648 5.79
65385547 65385563 6.98
65386304 65386334 5.84
65386642 65386643 5.39
65388028 65388035 6.96
65389206 65389213 6.01
65389550 65389578 6.35
65389837 65389839 6.13
65391543 65391684 7.88
65392849 65392896 5.13
65393580 65393582 5.17
65394315 65394330 6.19
65395092 65395140 5.76
65395438 65395572 11.25
65397029 65397047 7.50
65397872 65397902 5.84
65398122 65398166 7.68
65398541 65398544 5.91
65399334 65399367 5.09
65401277 65401360 6.91
65402257 65402283 7.74
65402520 65402533 6.62
65402719 65402734 8.15
65403307 65403339 6.44
65403832 65403865 10.00
65404929 65404942 7.63
65405214 65405226 6.89
65405542 65405552 5.36
65405899 65405988 5.57
65406475 65406492 5.82
65408257 65408286 6.10
65410367 65410378 5.14
65410958 65411016 10.39
65411594 65411645 7.17
65414185 65414208 8.34
65414495 65414566 8.53
65414964 65414977 6.62
65416442 65416465 7.38
65416811 65416841 5.92
65416967 65416970 5.91
65417120 65417122 5.17
65418125 65418140 5.20
65418305 65418309 6.65
65418880 65418886 6.22
65419293 65419301 5.79
65420001 65420011 6.31
65421281 65421345 6.28
65421892 65421921 5.10
65422623 65422630 7.01
65424614 65424625 6.15
65424998 65425044 10.21
65425436 65425437 5.39
65425970 65426035 7.10
65426070 65426080 5.36
65427057 65427097 5.72
65427657 65427663 7.18
65428058 65428092 6.92
65428721 65428724 7.92
65429284 65429285 5.39
65431983 65432002 5.29
65433863 65433867 5.70
65435188 65435269 6.35
65436263 65436296 10.05
65438073 65438095 5.64
65438590 65438614 6.21
65438889 65438923 5.01
65439462 65439519 6.83
65440122 65440130 5.79
65440233 65440240 6.05
65440719 65440757 8.02
65441328 65441347 5.33
65441394 65441493 6.24
65441616 65441643 5.48
65441796 65441815 6.30
65443808 65443814 6.27
65444129 65444188 6.32
65445133 65445187 9.30
65445720 65445750 5.82
65446076 65446086 5.41
65449475 65449507 8.36
65449907 65449919 7.84
65451713 65451726 5.68
65451929 65451989 6.10
65452318 65452334 6.98
65454147 65454176 7.09
65454796 65454797 5.39
65455051 65455080 6.09
65455786 65455790 5.70
65455929 65455931 5.17
65457247 65457256 6.53
65457353 65457392 5.79
65457764 65457820 6.05
65458035 65458050 6.20
65460040 65460043 6.87
65462255 65462276 6.86
65462770 65462790 8.08
65465106 65465154 5.68
65465559 65465601 8.11
65465815 65465851 6.49
65465999 65466000 5.39
