Segment Histogram:
78105761 78105805 6.64
78105936 78105943 5.06
78107030 78107066 7.36
78107155 78107217 8.72
78107258 78107313 7.13
78107708 78107739 5.62
78110797 78110859 6.58
78111256 78111274 5.56
78112357 78112370 13.45
78112466 78112520 5.49
78113488 78113502 5.42
78113794 78113800 5.27
78113888 78113957 6.98
78114081 78114093 10.76
78114664 78114728 7.15
78115983 78116004 5.82
78117851 78117880 5.05
78120041 78120043 5.17
78120705 78120737 7.30
78122485 78122494 6.53
78123415 78123442 11.39
78127515 78127517 5.17
78128356 78128359 6.87
78132041 78132042 5.39
78132212 78132232 9.94
78133593 78133602 5.63
78134520 78134558 6.06
78135686 78135709 7.38
78136504 78136572 7.28
78138511 78138545 5.02
78139834 78139866 5.36
78143728 78143753 5.04
78145704 78145725 5.90
78146742 78146763 5.82
78147655 78147681 22.23
78148322 78148373 5.08
78148896 78148924 6.27
78149437 78149459 7.60
78149914 78149935 5.05
78150724 78150740 5.98
78151343 78151387 6.69
78152194 78152239 7.37
78152554 78152603 5.56
78152640 78152660 5.08
78153028 78153064 10.36
78156408 78156421 7.59
78157412 78157430 6.50
78158279 78158289 5.37
78158757 78158791 5.88
78159000 78159067 5.50
78159191 78159235 5.68
78162134 78162140 6.22
78163556 78163603 5.12
78163667 78163682 5.20
78165709 78165734 7.01
78166193 78166206 5.68
78166285 78166307 6.64
78168320 78168337 5.68
78169489 78169496 6.01
78172395 78172411 5.99
78174710 78174748 5.07
78176208 78176236 5.31
78176436 78176440 5.70
78177676 78177800 5.82
78179382 78179386 6.65
78179482 78179522 7.50
78181337 78181363 5.79
78182640 78182676 5.55
78182950 78182966 5.99
78183272 78183278 6.22
78183905 78183911 5.27
78184846 78184929 5.96
78186147 78186154 6.05
78186585 78186602 5.81
78186763 78186786 5.43
78187625 78187750 9.23
78188485 78188514 7.95
78189970 78189993 5.43
78190556 78190585 5.05
78190697 78190714 5.77
78191499 78191510 6.10
78192485 78192492 5.05
78193232 78193267 5.71
78193551 78193565 5.45
78194583 78194596 6.62
78195813 78195841 9.12
78196272 78196285 5.73
78196741 78196761 9.00
78197515 78197520 5.48
78200147 78200171 5.17
78200950 78200957 6.01
78203539 78203541 5.17
78203759 78203775 5.03
78204401 78204432 7.62
78205753 78205778 8.86
78206083 78206116 5.19
78207378 78207400 5.65
78207646 78207666 6.08
78209664 78209671 6.02
78210878 78210907 7.01
78211227 78211251 5.22
78216041 78216093 8.77
78217627 78217640 6.59
78220631 78220674 6.85
78222112 78222115 5.91
78222426 78222446 5.22
78228993 78228996 5.91
78230177 78230181 6.70
78230842 78230863 5.82
78230978 78231007 6.96
78231784 78231835 5.13
78232486 78232514 5.26
78234747 78234788 6.33
78234886 78234935 6.42
78235007 78235033 6.73
78235437 78235486 5.46
78237074 78237113 6.80
78237192 78237298 5.83
78240141 78240145 5.70
78240302 78240351 5.56
78241642 78241647 5.48
78243167 78243210 6.85
78245647 78245651 7.61
78246240 78246253 5.58
78249366 78249400 6.84
78249538 78249576 5.10
78251313 78251336 8.39
78251573 78251577 5.70
78252062 78252085 5.42
78252913 78252927 5.45
78254236 78254239 5.91
78255094 78255125 6.67
78256149 78256160 7.05
78256730 78256779 5.51
78258693 78258711 9.43
78263422 78263445 5.43
78263988 78263997 7.55
78265679 78265693 5.45
78265944 78265960 5.03
78266506 78266511 5.49
78267764 78267765 5.39
78269132 78269160 6.25
78273951 78273956 5.48
78276339 78276349 8.23
78279307 78279313 7.23
78280123 78280161 6.88
78280267 78280446 12.22
78282623 78282625 5.17
78282879 78282902 6.43
78287078 78287127 11.38
78287397 78287510 6.09
78289295 78289297 6.18
78291347 78291354 5.05
78293979 78293986 5.05
78296658 78296669 7.10
78297353 78297364 5.14
78298055 78298073 5.56
78298162 78298319 6.25
78299095 78299123 5.30
78299721 78299730 5.57
78301950 78301973 5.43
78303977 78304014 8.18
78304186 78304218 7.27
78304908 78304939 7.52
78307538 78307568 8.75
78309311 78309331 6.08
78311298 78311330 6.40
78311752 78311778 6.70
78312827 78312847 6.12
78314677 78314702 17.65
78317049 78317074 5.00
78318913 78318919 7.18
78319728 78319776 8.73
78320768 78320777 5.59
78325256 78325264 5.79
78325800 78325824 5.22
78327862 78327873 8.01
78328123 78328159 6.40
78330936 78330971 6.72
78331986 78331987 5.39
78334419 78334429 5.32
78334825 78334827 5.17
78336505 78336509 5.70
78340976 78341007 5.52
78341459 78341487 5.26
78342181 78342187 6.28
78343436 78343438 5.17
78344369 78344374 5.48
78345453 78345480 58.09
78345640 78345648 8.75
78345960 78345979 8.30
78346119 78346200 6.34
78348202 78348217 7.15
78348347 78348378 5.62
78348685 78348715 9.70
78349749 78349750 5.39
78350065 78350093 8.23
78350233 78350251 6.51
78354435 78354457 6.56
78356060 78356090 6.83
78356301 78356359 6.44
78356820 78356824 5.70
78357339 78357349 5.41
78358155 78358175 8.03
78359097 78359110 6.62
78359174 78359227 6.60
78359331 78359333 5.17
78360068 78360071 6.87
78360170 78360201 7.52
78360586 78360625 9.67
78361475 78361570 11.97
78364390 78364409 5.34
78365518 78365528 5.36
78366960 78366977 5.77
78370113 78370154 11.33
78371872 78371889 5.77
78372267 78372268 5.39
78372840 78372863 6.44
78373578 78373612 5.96
78374412 78374426 6.50
78375122 78375184 5.66
78376618 78376647 8.00
78377552 78377599 6.85
78378909 78378911 5.17
78382499 78382507 5.79
78383504 78383568 5.29
78384342 78384352 6.36
78388645 78388684 6.85
78393105 78393138 5.19
78393788 78393803 5.20
78398259 78398285 5.84
78399783 78399818 5.71
78401008 78401020 5.93
78401063 78401092 5.05
78401475 78401558 5.87
78401613 78401623 5.37
78401942 78401962 5.08
78403819 78403848 5.10
78404130 78404161 6.56
78405383 78405525 5.62
78406627 78406648 5.90
78410786 78410809 6.43
78415557 78415594 5.33
78417039 78417061 6.59
78417780 78417799 6.33
78418092 78418093 5.39
78418359 78418370 6.16
78418505 78418524 5.34
78418667 78418690 5.43
78419234 78419293 5.35
78419626 78419629 6.92
78420173 78420308 6.12
78421041 78421046 5.48
78421218 78421237 6.30
78421789 78421794 5.48
78421990 78422010 5.13
78423174 78423194 5.13
78423553 78423584 6.58
78423844 78423849 5.48
78424097 78424103 7.19
78424306 78424342 5.50
78428380 78428407 7.47
78433559 78433573 7.41
78434690 78434719 7.06
78438323 78438363 9.40
78438619 78438657 5.07
78438860 78438933 9.03
78440679 78440684 6.44
78441118 78441125 5.06
78442130 78442139 5.59
78444423 78444438 6.19
78445571 78445575 5.70
78450176 78450198 5.70
78452242 78452243 5.39
78452369 78452388 5.34
78453114 78453115 5.39
78453950 78453970 5.08
78454414 78454433 5.33
78456021 78456040 8.24
78456157 78456188 5.62
78457455 78457488 5.18
78458755 78458838 8.93
78459529 78459543 6.41
78461149 78461160 5.11
78463814 78463817 5.96
78463983 78463985 5.17
78465057 78465068 5.15
78467090 78467127 5.28
78467507 78467516 6.58
78468153 78468173 6.07
78468611 78468614 5.91
78469140 78469185 8.46
78470709 78470720 5.14
78471158 78471201 8.80
78472358 78472380 5.55
78472795 78472832 7.23
78474662 78474665 5.91
78475296 78475423 11.79
78477751 78477761 5.37
78481098 78481217 6.76
78481755 78481777 5.64
78483078 78483158 9.53
78483217 78483252 6.70
78485434 78485435 5.39
78486301 78486316 5.20
78486560 78486561 6.39
78488157 78488163 5.31
78490264 78490271 6.05
78490619 78490653 7.89
78491235 78491264 6.00
78491431 78491441 5.32
78491522 78491524 5.17
78492574 78492676 14.51
78493977 78494062 6.48
78495146 78495162 7.98
78495635 78495683 6.68
78496350 78496423 8.13
78496690 78496691 5.39
78498205 78498208 5.91
78499477 78499496 5.29
78500251 78500275 5.17
78501424 78501501 7.29
78502299 78502307 6.75
78503321 78503352 5.52
78506684 78506704 16.86
78508299 78508326 11.35
78510658 78510686 6.27
78511086 78511102 5.99
78511856 78512118 10.45
78514152 78514182 5.84
78514646 78514679 6.18
78516194 78516204 5.36
78528166 78528182 7.94
78528900 78528937 7.19
78529159 78529162 5.96
78529548 78529567 5.29
78532327 78532335 5.84
78533247 78533258 6.10
78536382 78536384 5.17
78536499 78536527 6.22
78536891 78536905 7.46
78537343 78537406 9.18
78537470 78537489 6.25
78537830 78537870 5.59
78538217 78538228 9.92
78541363 78541383 5.13
78542374 78542384 6.31
78542664 78542669 5.53
78545501 78545543 7.11
78546086 78546136 5.44
78546619 78546626 5.06
78547116 78547129 5.67
78547491 78547513 6.61
78553491 78553548 6.65
78554656 78554665 6.59
78556444 78556449 7.39
78557580 78557620 8.63
78558334 78558354 7.99
78561785 78561815 6.79
78563042 78563129 7.96
78563309 78563319 5.37
78563515 78563520 7.44
78563843 78563845 5.17
78566094 78566128 5.92
78566317 78566357 6.55
78567550 78567568 6.50
78569230 78569300 5.71
78569388 78569408 11.85
78571081 78571099 5.51
78572070 78572076 5.27
78573414 78573499 6.44
78573605 78573652 5.04
78578745 78578822 9.17
78579064 78579073 6.53
78579188 78579207 5.34
78580121 78580124 5.96
78583557 78583574 5.72
78583657 78583792 9.09
78584582 78584587 5.48
78585051 78585070 7.24
78586184 78586191 5.01
78587183 78587219 7.44
78587769 78587796 5.53
78589177 78589196 5.24
78589741 78589757 5.08
78590147 78590158 5.14
78592729 78592823 5.41
78592932 78592942 5.37
78593138 78593167 6.12
78593439 78593454 5.30
78597105 78597124 6.30
78599258 78599301 8.80
78601197 78601227 5.82
78601436 78601442 6.27
78603590 78603595 6.49
78606714 78606725 9.97
78607392 78607470 7.99
78607617 78607658 5.28
78608802 78608818 5.02
78610993 78611042 5.56
78611888 78611918 5.82
78612425 78612431 6.22
78612788 78612821 8.09
78613787 78613812 6.90
78613896 78613953 6.70
78615278 78615284 6.27
78616203 78616241 6.02
78618839 78618867 9.22
78619800 78619837 7.19
78620003 78620050 5.08
78620281 78620312 5.62
78620448 78620468 8.08
78623128 78623141 6.62
78623886 78623910 5.17
78628252 78628262 9.27
78628532 78628583 6.04
78629240 78629250 6.31
78632344 78632347 5.91
78634134 78634178 5.59
78634681 78634714 7.09
78635657 78635695 5.07
78637442 78637449 6.01
78638355 78638378 5.34
78638565 78638579 7.36
78639466 78639467 5.39
78640113 78640128 5.20
78640915 78640945 5.84
78644348 78644353 5.48
78645034 78645090 6.01
78646749 78646764 6.19
78646834 78646850 5.03
78647306 78647307 5.39
78648368 78648394 5.65
78650626 78650633 5.05
78651360 78651395 6.66
78651468 78651498 5.79
78656016 78656023 6.01
78657399 78657457 7.57
78657610 78657623 7.63
78658155 78658161 5.27
78659420 78659442 8.55
78660312 78660337 5.00
78661731 78661739 5.84
78662182 78662188 6.27
78662350 78662382 5.36
78663059 78663118 6.27
78666950 78666964 6.46
78667459 78667469 5.32
78667569 78667582 6.59
78668671 78668700 7.01
78669277 78669294 5.77
78669586 78669607 6.86
78671420 78671446 7.70
78672023 78672065 8.11
78673913 78674010 5.62
78674279 78674293 5.45
78675587 78675605 5.56
78684296 78684304 5.79
78685470 78685477 5.05
78693272 78693343 6.65
78694511 78694591 6.57
78696661 78696689 7.26
78697403 78697474 6.50
78700161 78700220 5.31
78702749 78702751 6.18
78703748 78703752 5.70
78704975 78705002 5.48
78706059 78706081 8.59
78706188 78706214 5.73
78708206 78708224 5.59
78708504 78708550 5.20
78712155 78712187 6.40
78712607 78712642 7.71
78712825 78712849 6.08
78713272 78713280 7.75
78713716 78713742 5.69
78714875 78714896 5.91
78714952 78714974 5.65
78715477 78715527 6.35
78715844 78715853 5.62
78715920 78715935 5.15
78716390 78716426 6.44
78718095 78718105 7.32
78718391 78718398 6.05
78719864 78719923 6.35
78720527 78720642 6.66
78721467 78721470 6.92
78723154 78723161 6.01
78723610 78723650 7.54
78723762 78723789 7.44
78724157 78724165 5.80
78724539 78724567 5.30
78726704 78726731 7.34
78727531 78727533 5.17
78727792 78727873 11.26
78728049 78728060 5.11
78730324 78730372 7.88
78732723 78732725 5.17
78733181 78733204 6.44
78735954 78735965 7.10
78736871 78736928 6.79
78737833 78737874 6.33
78738122 78738126 6.65
78738279 78738295 6.93
78740740 78740799 6.27
78740928 78740954 6.75
78742216 78742244 7.26
78744231 78744235 5.70
78746848 78746854 5.33
78747174 78747259 6.64
78747346 78747374 5.41
78749811 78749838 5.48
78749930 78749937 6.01
78752656 78752721 11.84
78752820 78752840 5.98
78753468 78753487 5.34
78754543 78754557 7.46
78754871 78754891 5.13
78755247 78755263 5.98
78757343 78757400 5.73
78757508 78757537 6.96
78761388 78761438 5.33
78763326 78763335 5.57
78764094 78764102 5.80
78764629 78764727 5.60
78764966 78765019 7.70
78767423 78767464 5.37
78768280 78768311 9.44
78768378 78768499 13.14
78770183 78770208 5.99
78774511 78774515 5.70
78775045 78775052 5.01
78776456 78776467 7.10
78776560 78776608 5.82
78776981 78776989 5.79
78777177 78777178 5.39
78777286 78777304 6.46
78787622 78787631 5.57
78788026 78788053 6.57
78789855 78789926 6.55
78789969 78789981 5.94
78790723 78790773 6.30
78791002 78791054 14.60
78792301 78792323 5.70
78792525 78792542 7.59
78794883 78794918 6.72
78797562 78797583 5.90
78798688 78798690 5.17
78799502 78799539 5.18
78799746 78799751 5.48
78800034 78800098 6.10
78800543 78800559 6.04
78805146 78805178 5.40
78805780 78805835 5.22
78807154 78807171 5.72
78809066 78809111 6.47
78812389 78812396 5.11
78812956 78812996 7.50
78814267 78814291 6.22
78815058 78815072 5.50
78816491 78816517 8.60
78816933 78816942 6.59
78817168 78817176 8.66
78817402 78817406 5.70
78820297 78820312 5.20
78822800 78822823 6.39
78822986 78822999 5.67
78824988 78825010 7.56
78826175 78826194 7.25
78826626 78826693 7.50
78827155 78827169 6.46
78828911 78828915 5.70
78828986 78828991 6.44
78830010 78830039 7.01
78830303 78830313 6.36
78832069 78832084 5.28
78833203 78833236 6.19
78833429 78833448 5.29
78835607 78835669 7.62
78835788 78835821 5.14
78836077 78836109 7.35
78841555 78841588 5.14
78842326 78842335 6.53
78845939 78845950 7.05
78848664 78848690 7.69
78850365 78850392 5.51
78850525 78850573 6.77
78852251 78852278 5.53
78853590 78853599 8.54
78854908 78854919 8.11
78857980 78858017 5.28
78859883 78859904 7.81
78863441 78863509 5.28
78864415 78864454 6.89
78865408 78865413 6.49
78868032 78868042 6.31
78868194 78868284 7.33
78869280 78869314 5.98
78870911 78870943 8.36
78874671 78874707 22.05
78878439 78878465 11.56
78878874 78878896 10.51
78880503 78880529 5.74
78880619 78880630 5.06
78884270 78884276 6.22
78884430 78884440 9.23
78884540 78884560 7.07
78884933 78884946 5.68
78886943 78886945 5.17
78888914 78888921 6.02
78891507 78891591 5.70
78891929 78891930 5.39
78894422 78894466 6.59
78895775 78895796 6.81
78895915 78895944 5.14
78897236 78897249 9.64
78906126 78906171 5.56
78908931 78908936 5.48
78909968 78909979 6.10
78910901 78910926 5.00
78911129 78911134 5.48
78915545 78915551 5.27
78915658 78915676 7.55
78916717 78916757 5.58
78916799 78916827 7.21
78920499 78920504 6.44
78920766 78920780 6.42
78921813 78921859 5.20
78922687 78922707 7.09
78923530 78923583 5.65
78924485 78924490 5.48
78926118 78926127 9.49
78926769 78926809 5.59
78930278 78930279 5.39
78930591 78930597 6.22
78930985 78931028 6.90
78932596 78932615 6.33
78933445 78933487 5.21
78934083 78934106 8.39
78934836 78934849 6.67
78935993 78936008 5.15
78936779 78936790 6.10
78937449 78937454 7.49
78937798 78937838 6.55
78940021 78940025 5.70
78940320 78940336 5.98
78941741 78941756 6.16
78942896 78942921 5.05
78943087 78943118 8.49
78943947 78943966 5.29
78945078 78945097 5.34
78945370 78945483 10.13
78945558 78945617 12.15
78945691 78945703 5.88
78947036 78947112 10.33
78948027 78948029 5.17
78948276 78948296 5.17
78948587 78948593 6.22
78948741 78948769 5.31
78953971 78954067 7.85
78956330 78956339 5.68
78962294 78962359 41.08
78966659 78966676 5.86
78967444 78967481 6.29
78968057 78968060 5.91
78968521 78968553 6.36
78968668 78968701 6.10
78970573 78970580 6.01
78970785 78970806 5.87
78973429 78973466 7.19
78976342 78976349 5.05
78978214 78978268 7.49
78978745 78978757 5.88
78979950 78979983 8.09
78982476 78982531 7.17
78986769 78986789 6.03
78990383 78990390 5.06
78991264 78991287 5.34
78992465 78992509 8.63
78996062 78996071 6.58
78996740 78996752 6.90
78997398 78997483 8.44
79000263 79000274 6.10
79005160 79005162 5.17
79010977 79010987 6.31
79011053 79011065 6.89
79012151 79012186 9.67
79012332 79012339 5.01
79012501 79012526 5.05
79015662 79015704 8.12
79017430 79017437 6.02
79017548 79017613 7.98
79019139 79019174 36.82
79019896 79019911 6.19
79021042 79021047 5.48
79021617 79021634 9.58
79021882 79021887 5.54
79025392 79025409 7.67
79026361 79026383 5.70
79026503 79026533 7.83
79027440 79027486 10.08
79028492 79028493 5.39
79029261 79029302 7.32
79030079 79030113 9.75
79035687 79035720 6.13
79036072 79036085 7.63
79036308 79036333 6.01
79038054 79038113 7.37
79041671 79041683 5.93
79042381 79042405 6.17
79042709 79042724 6.25
79043352 79043383 5.57
79043467 79043506 5.85
79043622 79043672 5.34
79044524 79044548 6.13
79045763 79045785 33.88
79046568 79046582 5.37
79047465 79047496 5.57
79047671 79047676 8.40
79049816 79049837 6.81
79053608 79053614 5.27
79053757 79053764 5.01
79054957 79055000 9.82
79055552 79055576 7.18
79056211 79056246 6.66
79056907 79056918 5.11
79057570 79057587 5.76
79057839 79057932 7.57
79058310 79058319 7.49
79061450 79061458 6.76
79061962 79062002 7.63
79062082 79062121 5.76
79063917 79063925 6.75
79064046 79064075 5.08
79065657 79065699 5.16
79067187 79067237 8.30
79069254 79069314 7.06
79069389 79069460 8.55
79069717 79069746 5.14
79070271 79070279 6.79
79071078 79071105 5.53
79071167 79071208 8.29
79072017 79072027 6.28
79074002 79074008 5.27
79077446 79077467 5.82
79077649 79077663 5.46
79078910 79078919 5.59
79084180 79084303 13.67
79085639 79085693 7.34
79086969 79086971 5.17
79091428 79091429 5.39
79092650 79092663 5.58
79094629 79094639 7.32
79095859 79095861 6.13
79096279 79096280 5.39
79097103 79097109 5.28
79098379 79098397 5.56
79100348 79100352 5.70
79105412 79105442 5.88
79106570 79106595 6.91
79106770 79106803 5.09
79107665 79107710 7.43
79107793 79107844 6.08
79107925 79107934 5.59
79108126 79108131 5.48
79108481 79108482 5.39
79108602 79108610 5.79
79108729 79108739 7.32
79108924 79108936 8.80
79109639 79109663 11.09
79112593 79112606 5.63
79112678 79112693 6.20
79112983 79113043 6.01
79117558 79117560 5.17
79117702 79117706 5.70
79118563 79118576 5.72
79118869 79118873 5.70
79119123 79119127 5.75
79121781 79121784 5.91
79123337 79123344 6.01
79123879 79123938 6.27
79124179 79124242 5.36
79125300 79125329 5.14
79125469 79125502 5.19
79126701 79126711 5.36
79128252 79128271 6.30
79129540 79129558 9.37
79130004 79130043 6.86
79130812 79130909 11.55
